case_name,year,outbound_url,audited_url,final_url
THE SUPER BOWL DUNK,2016,https://clios.com/sports/winner/social-media/gatorade/the-super-bowl-dunk-12568,https://clios.com/sports/winner/social-media/gatorade/the-super-bowl-dunk-12568,https://clios.com/sports/winner/social-media/gatorade/the-super-bowl-dunk-12568
ULTIMATE DEATH SCENE,2016,http://kimberliesanders.com/seashepherdultimatedeathscene,http://kimberliesanders.com/seashepherdultimatedeathscene,http://kimberliesanders.com/seashepherdultimatedeathscene
WEBER BBQ CULTURES,2016,https://www.adcn.nl/archives/weber-bbq-cultures,https://www.adcn.nl/archives/weber-bbq-cultures,https://www.adcn.nl/archives/weber-bbq-cultures
WHOPPER SIGN,2016,https://clios.com/awards/winner/social-media/burger-king/whopper-sign-13235,https://clios.com/awards/winner/social-media/burger-king/whopper-sign-13235,https://clios.com/awards/winner/social-media/burger-king/whopper-sign-13235
WIENER STAMPEDE,2016,https://clios.com/awards/winner/film/wiener-stampede-13289,https://clios.com/awards/winner/film/wiener-stampede-13289,https://clios.com/awards/winner/film/wiener-stampede-13289
A BIT BITTER,2015,https://www.adsoftheworld.com/campaign/farnham-ale-lager-lg2-12-2014,https://www.adsoftheworld.com/campaign/farnham-ale-lager-lg2-12-2014,https://www.adsoftheworld.com/campaign/farnham-ale-lager-lg2-12-2014
A SMILE CHANGES THE WHOLE STORY,2015,https://www.adsoftheworld.com/campaign/crest-conill-05-2015,https://www.adsoftheworld.com/campaign/crest-conill-05-2015,https://www.adsoftheworld.com/campaign/crest-conill-05-2015
BLIND TRIP,2015,https://clios.com/awards/winner/direct/ministry-of-transportation-and-tourism/blind-trip-1285,https://clios.com/awards/winner/direct/ministry-of-transportation-and-tourism/blind-trip-1285,https://clios.com/awards/winner/direct/ministry-of-transportation-and-tourism/blind-trip-1285
CARPET & RUG PROTECTOR,2015,https://www.adsoftheworld.com/campaign/scotchgard-lowe-12-2015,https://www.adsoftheworld.com/campaign/scotchgard-lowe-12-2015,https://www.adsoftheworld.com/campaign/scotchgard-lowe-12-2015
INDIFFERENCE,2015,https://www.adsoftheworld.com/campaign/museum-of-memory-tolerance-made-07-2015,https://www.adsoftheworld.com/campaign/museum-of-memory-tolerance-made-07-2015,https://www.adsoftheworld.com/campaign/museum-of-memory-tolerance-made-07-2015
KEEP OUT OF CHILDREN’S REACH,2015,http://www.bestadsontv.com/files/print/2014/Dec/67520_EnglishSantana.jpg,http://www.bestadsontv.com/files/print/2014/Dec/67520_EnglishSantana.jpg,https://www.bestadsontv.com/files/print/2014/Dec/67520_EnglishSantana.jpg
LEARNING ON THE WAY,2015,https://clios.com/awards/winner/audio/adn/learning-on-the-way-13106,https://clios.com/awards/winner/audio/adn/learning-on-the-way-13106,https://clios.com/awards/winner/audio/adn/learning-on-the-way-13106
ROTTEN CELLS,2015,https://clios.com/health/winner/out-of-home/fischel-drugstores/rotten-cells-1432,https://clios.com/health/winner/out-of-home/fischel-drugstores/rotten-cells-1432,https://clios.com/health/winner/out-of-home/fischel-drugstores/rotten-cells-1432
SOME STAINS ARE NOT MEANT TO DISAPPEAR,2015,https://www.adsoftheworld.com/campaign/green-works-alma-04-2015,https://www.adsoftheworld.com/campaign/green-works-alma-04-2015,https://www.adsoftheworld.com/campaign/green-works-alma-04-2015
THE CANCER SUTRA,2015,http://jephedrine.com/cancer-sutra,http://jephedrine.com/cancer-sutra,http://jephedrine.com/cancer-sutra
THE MONSTER-SMART LAUNCH,2015,https://clios.com/awards/winner/direct/daimler-ag-smart-mm/the-monster-smart-launch-13,https://clios.com/awards/winner/direct/daimler-ag-smart-mm/the-monster-smart-launch-13,https://clios.com/awards/winner/direct/daimler-ag-smart-mm/the-monster-smart-launch-13
THE RETURN OF COACH LASSO,2015,https://clios.com/sports/winner/film/nbc-sports/the-return-of-coach-lasso-2319,https://clios.com/sports/winner/film/nbc-sports/the-return-of-coach-lasso-2319,https://clios.com/sports/winner/film/nbc-sports/the-return-of-coach-lasso-2319
THE WEDDINGLOPE,2015,https://clios.com/awards/winner/design/rosenthal/the-weddinglope-326,https://clios.com/awards/winner/design/rosenthal/the-weddinglope-326,https://clios.com/awards/winner/design/rosenthal/the-weddinglope-326
UNFORGETTABLE SHOTS,2015,https://clios.com/awards/winner/out-of-home/shopping-sp-market-projeto-caminho-de-volta/unforgettable-shots-1184,https://clios.com/awards/winner/out-of-home/shopping-sp-market-projeto-caminho-de-volta/unforgettable-shots-1184,https://clios.com/awards/winner/out-of-home/shopping-sp-market-projeto-caminho-de-volta/unforgettable-shots-1184
VIAOPTADAILY,2015,https://www.youtube.com/watch?v=1iU541hQz0c,https://www.youtube.com/watch?v=1iU541hQz0c,https://www.youtube.com/watch?v=1iU541hQz0c
YOU GIVE MORE THAN JUST BLOOD,2015,https://www.adsoftheworld.com/campaign/city-of-buenos-aires-la-comunidad-12-2015,https://www.adsoftheworld.com/campaign/city-of-buenos-aires-la-comunidad-12-2015,https://www.adsoftheworld.com/campaign/city-of-buenos-aires-la-comunidad-12-2015
AMAZING STREET HACKS,2014,https://www.youtube.com/watch?v=gbswS7AcrnI&ab_channel=HavasGroup,https://www.youtube.com/watch?v=gbswS7AcrnI&ab_channel=HavasGroup,https://www.youtube.com/watch?v=gbswS7AcrnI&ab_channel=HavasGroup
BOARDWALK,2014,https://www.youtube.com/watch?v=1BOfhSVUI38&ab_channel=AdFibs.Com,https://www.youtube.com/watch?v=1BOfhSVUI38&ab_channel=AdFibs.Com,https://www.youtube.com/watch?v=1BOfhSVUI38&ab_channel=AdFibs.Com
CAT LADY,2014,https://www.youtube.com/watch?v=AqrnQ1KdR20&ab_channel=AndrewKovalenko,https://www.youtube.com/watch?v=AqrnQ1KdR20&ab_channel=AndrewKovalenko,https://www.youtube.com/watch?v=AqrnQ1KdR20&ab_channel=AndrewKovalenko
CENTRAL PARK CONSERVANCY RECEPTACLES,2014,https://landor.com/work/central-park-conservancy,https://landor.com/work/central-park-conservancy,https://landor.com/work/central-park-conservancy/
"CRACK, SNOG, SACK",2014,https://www.adsoftheworld.com/campaign/road-lodge-tbwa-06-2014,https://www.adsoftheworld.com/campaign/road-lodge-tbwa-06-2014,https://www.adsoftheworld.com/campaign/road-lodge-tbwa-06-2014
DADDY,2014,https://www.youtube.com/watch?v=cE-1DNrcls4&ab_channel=HavasGroup,https://www.youtube.com/watch?v=cE-1DNrcls4&ab_channel=HavasGroup,https://www.youtube.com/watch?v=cE-1DNrcls4&ab_channel=HavasGroup
"DIANA TUNNEL,NAPALM GIRL,MANDELA IN PRISON",2014,https://www.adsoftheworld.com/campaign/mail-guardian-tbwa-06-2014,https://www.adsoftheworld.com/campaign/mail-guardian-tbwa-06-2014,https://www.adsoftheworld.com/campaign/mail-guardian-tbwa-06-2014
FRIEND COMPASS,2014,https://www.youtube.com/watch?v=I2hi1wZcjOA&ab_channel=McCannParis,https://www.youtube.com/watch?v=I2hi1wZcjOA&ab_channel=McCannParis,https://www.youtube.com/watch?v=I2hi1wZcjOA&ab_channel=McCannParis
"LIMOUSINE, DIRECTORY, GOLF, JEWELRY, JET",2014,https://www.adsoftheworld.com/campaign/tinka-lottery-publicis-06-2014,https://www.adsoftheworld.com/campaign/tinka-lottery-publicis-06-2014,https://www.adsoftheworld.com/campaign/tinka-lottery-publicis-06-2014
NATURE IS TRICKY,2014,https://www.adsoftheworld.com/campaign/jeep-leo-burnett-07-2014,https://www.adsoftheworld.com/campaign/jeep-leo-burnett-07-2014,https://www.adsoftheworld.com/campaign/jeep-leo-burnett-07-2014
"PLASTIC BAG: KIDS, GRANDMA, DUDES",2014,https://www.adsoftheworld.com/campaign/sm-eco-bag-lowe-06-2014,https://www.adsoftheworld.com/campaign/sm-eco-bag-lowe-06-2014,https://www.adsoftheworld.com/campaign/sm-eco-bag-lowe-06-2014
"PUNKS, DUCK HUNTERS, BIKERS",2014,https://www.adsoftheworld.com/campaign/rothhammer-yr-06-2014,https://www.adsoftheworld.com/campaign/rothhammer-yr-06-2014,https://www.adsoftheworld.com/campaign/rothhammer-yr-06-2014
REBIRTH OF SOUND,2014,https://www.wppstream.com/wpp/wppedcream/2015/healthcare/public-service/rebirth_of_sound,https://www.wppstream.com/wpp/wppedcream/2015/healthcare/public-service/rebirth_of_sound,https://www.wpp.com/500.html?aspxerrorpath=/wpp/wppedcream/2015/healthcare/public-service/rebirth_of_sound
REMOTE CONTROL TOURIST,2014,https://www.toolofna.com/work/remote-control-tourist,https://www.toolofna.com/work/remote-control-tourist,https://toolofna.com/work/remote-control-tourist
"ROQUEFORT, PISTACHE, JAMON",2014,https://www.adsoftheworld.com/campaign/santa-casa-de-misericordia-yr-03-2014,https://www.adsoftheworld.com/campaign/santa-casa-de-misericordia-yr-03-2014,https://www.adsoftheworld.com/campaign/santa-casa-de-misericordia-yr-03-2014
"ROQUEFORT, PISTACHE, JAMON",2014,https://www.adsoftheworld.com/campaign/santa-casa-de-misericordia-yr-03-2014,https://www.adsoftheworld.com/campaign/santa-casa-de-misericordia-yr-03-2014,https://www.adsoftheworld.com/campaign/santa-casa-de-misericordia-yr-03-2014
"SEDUCTIVE,INTRIGUING,HEROIC,CLASSY,SEXY",2014,https://www.adsoftheworld.com/campaign/axe-lowe-06-2014,https://www.adsoftheworld.com/campaign/axe-lowe-06-2014,https://www.adsoftheworld.com/campaign/axe-lowe-06-2014
"SPORTS CAR, VINTAGE CAR, TRUCK",2014,https://www.adsoftheworld.com/campaign/howards-auto-body-fitzgeraldco-06-2014,https://www.adsoftheworld.com/campaign/howards-auto-body-fitzgeraldco-06-2014,https://www.adsoftheworld.com/campaign/howards-auto-body-fitzgeraldco-06-2014
STOP ONE. STOP THEM ALL,2014,https://www.adsoftheworld.com/campaign/wwf-leo-burnett-06-2014,https://www.adsoftheworld.com/campaign/wwf-leo-burnett-06-2014,https://www.adsoftheworld.com/campaign/wwf-leo-burnett-06-2014
THE BIG LEAP,2014,https://www.youtube.com/watch?v=BzB3KW4uBhw&ab_channel=HavasGroup,https://www.youtube.com/watch?v=BzB3KW4uBhw&ab_channel=HavasGroup,https://www.youtube.com/watch?v=BzB3KW4uBhw&ab_channel=HavasGroup
THE DAY I VISITED MY SON,2014,https://clios.com/awards/winner/branded-entertainment-content/the-day-i-visited-my-son-a-true-story-3582,https://clios.com/awards/winner/branded-entertainment-content/the-day-i-visited-my-son-a-true-story-3582,https://clios.com/awards/winner/branded-entertainment-content/the-day-i-visited-my-son-a-true-story-3582
THE MOST SERIOUS GAME EVER,2014,https://clios.com/awards/winner/digital-social/the-most-serious-game-ever-3590,https://clios.com/awards/winner/digital-social/the-most-serious-game-ever-3590,https://clios.com/awards/winner/digital-social/the-most-serious-game-ever-3590
THE SLEEPING SUPPORTER,2014,https://www.youtube.com/watch?v=rCoNYiffjEQ&ab_channel=HavasGroup,https://www.youtube.com/watch?v=rCoNYiffjEQ&ab_channel=HavasGroup,https://www.youtube.com/watch?v=rCoNYiffjEQ&ab_channel=HavasGroup
"WILLIAM, DADDY, E.S",2014,https://www.adsoftheworld.com/campaign/cvv-leo-burnett-06-2014,https://www.adsoftheworld.com/campaign/cvv-leo-burnett-06-2014,https://www.adsoftheworld.com/campaign/cvv-leo-burnett-06-2014
A DOG MAKES YOUR LIFE HAPPIER,2013,https://www.adsoftheworld.com/campaign/pedigree-bbdo-06-2013,https://www.adsoftheworld.com/campaign/pedigree-bbdo-06-2013,https://www.adsoftheworld.com/campaign/pedigree-bbdo-06-2013
ABSOLUT UNIQUE,2013,https://www.absolut.com/gulf/absolutcollaborations/absolut-unique/,https://www.absolut.com/gulf/absolutcollaborations/absolut-unique/,https://www.absolut.com/gulf/absolutcollaborations/absolut-unique/
ALL THE MUSCLES YOU NEED,2013,https://www.adsoftheworld.com/campaign/stihl-publicis-05-2013,https://www.adsoftheworld.com/campaign/stihl-publicis-05-2013,https://www.adsoftheworld.com/campaign/stihl-publicis-05-2013
BOTOX,2013,https://clios.com/awards/winner/out-of-home/botox-3451,https://clios.com/awards/winner/out-of-home/botox-3451,https://clios.com/awards/winner/out-of-home/botox-3451
CHAMPIONSHIP,2013,https://www.adsoftheworld.com/campaign/palmers-simple-07-2013,https://www.adsoftheworld.com/campaign/palmers-simple-07-2013,https://www.adsoftheworld.com/campaign/palmers-simple-07-2013
CLOUDS OVER CUBA,2013,https://clios.com/awards/winner/film/clouds-over-cuba-5698,https://clios.com/awards/winner/film/clouds-over-cuba-5698,https://clios.com/awards/winner/film/clouds-over-cuba-5698
DIKEMBE MUTOMBO’S 4 1/2 WEEKS TO SAVE THE WORLD,2013,https://www.youtube.com/watch?v=tbgU8oNdJ5Q&t=1s,https://www.youtube.com/watch?v=tbgU8oNdJ5Q&t=1s,https://www.youtube.com/watch?v=tbgU8oNdJ5Q&t=1s
"EX VS BRIDE,YAKUZA VS MAN,GRANNY VS SADO",2013,https://www.adsoftheworld.com/campaign/chez-restaurant-yr-07-2013,https://www.adsoftheworld.com/campaign/chez-restaurant-yr-07-2013,https://www.adsoftheworld.com/campaign/chez-restaurant-yr-07-2013
FARMER’S LAD,2013,https://www.youtube.com/watch?v=FF_1r65LrBk&ab_channel=Hovis,https://www.youtube.com/watch?v=FF_1r65LrBk&ab_channel=Hovis,https://www.youtube.com/watch?v=FF_1r65LrBk&ab_channel=Hovis
"FLY, BEES, MOSQUITOS",2013,https://www.adsoftheworld.com/campaign/westone-ddb-07-2013,https://www.adsoftheworld.com/campaign/westone-ddb-07-2013,https://www.adsoftheworld.com/campaign/westone-ddb-07-2013
GOOD PAPER PROJECT,2013,https://clios.com/awards/winner/design/good-paper-project-2597,https://clios.com/awards/winner/design/good-paper-project-2597,https://clios.com/awards/winner/design/good-paper-project-2597
GT ACADEMY USA SEASON 2,2013,https://clios.com/awards/winner/branded-entertainment-content/gt-academy-usa-season-2-5623,https://clios.com/awards/winner/branded-entertainment-content/gt-academy-usa-season-2-5623,https://clios.com/awards/winner/branded-entertainment-content/gt-academy-usa-season-2-5623
HEAR IT LIVE,2013,https://www.adsoftheworld.com/campaign/beijing-sports-radio-ogilvy-01-2013,https://www.adsoftheworld.com/campaign/beijing-sports-radio-ogilvy-01-2013,https://www.adsoftheworld.com/campaign/beijing-sports-radio-ogilvy-01-2013
IT NEVER GOES AWAY,2013,https://www.adsoftheworld.com/campaign/the-center-for-protection-of-childrens-rights-foundation-leo-burnett-08-2013,https://www.adsoftheworld.com/campaign/the-center-for-protection-of-childrens-rights-foundation-leo-burnett-08-2013,https://www.adsoftheworld.com/campaign/the-center-for-protection-of-childrens-rights-foundation-leo-burnett-08-2013
LAUNCH SITE ON EBAY,2013,https://forsman.co/work/volvo-trucks/the-launch-site-on-ebay,https://forsman.co/work/volvo-trucks/the-launch-site-on-ebay,https://www.forsman.com/work/volvo-trucks/the-launch-site-on-ebay
"MOTO, DOG, DRUMS",2013,https://www.adsoftheworld.com/campaign/meccano-yr-07-2012,https://www.adsoftheworld.com/campaign/meccano-yr-07-2012,https://www.adsoftheworld.com/campaign/meccano-yr-07-2012
"NOOSE, BUILDING, TRAIN",2013,https://www.adsoftheworld.com/campaign/world-for-all-ogilvy-01-2013,https://www.adsoftheworld.com/campaign/world-for-all-ogilvy-01-2013,https://www.adsoftheworld.com/campaign/world-for-all-ogilvy-01-2013
NUTCASE’S OUTDOOR FITTING ROOM,2013,https://www.youtube.com/watch?v=CX2nvG_O6ic&ab_channel=OgilvyDanmark,https://www.youtube.com/watch?v=CX2nvG_O6ic&ab_channel=OgilvyDanmark,https://www.youtube.com/watch?v=CX2nvG_O6ic&ab_channel=OgilvyDanmark
PARENTAL CONTROL BAR,2013,https://rotch.me/Parental-Control,https://rotch.me/Parental-Control,https://rotch.me/Parental-Control
STORY CHANGES,2013,https://www.adsoftheworld.com/campaign/ecofill-ogilvy-06-2013,https://www.adsoftheworld.com/campaign/ecofill-ogilvy-06-2013,https://www.adsoftheworld.com/campaign/ecofill-ogilvy-06-2013
"SUSPECT, JOURNEY, ARRIVAL, MISTAKE",2013,https://www.adsoftheworld.com/campaign/scrabble-pereira-odell-02-2013,https://www.adsoftheworld.com/campaign/scrabble-pereira-odell-02-2013,https://www.adsoftheworld.com/campaign/scrabble-pereira-odell-02-2013
THE FUTURE OF THE FASHION SHOW,2013,https://www.youtube.com/watch?v=5TAF9OfL99g&ab_channel=Topshop,https://www.youtube.com/watch?v=5TAF9OfL99g&ab_channel=Topshop,https://www.youtube.com/watch?v=5TAF9OfL99g&ab_channel=Topshop
THE MOST POWERFUL ARM EVER INVENTED,2013,https://www.youtube.com/watch?v=afR-7F31Tco,https://www.youtube.com/watch?v=afR-7F31Tco,https://www.youtube.com/watch?v=afR-7F31Tco
THE POWER OF CUTE,2013,https://www.youtube.com/watch?v=qsGCtQcUDZk,https://www.youtube.com/watch?v=qsGCtQcUDZk,https://www.youtube.com/watch?v=qsGCtQcUDZk
THE WORLD’S MOST POWERFUL BANNER,2013,https://clios.com/awards/winner/public-relations/the-worlds-most-powerful-banner-5352,https://clios.com/awards/winner/public-relations/the-worlds-most-powerful-banner-5352,https://clios.com/awards/winner/public-relations/the-worlds-most-powerful-banner-5352
WEYLAND’S 2023 TED TALK,2013,https://www.youtube.com/watch?v=dQpGwnN3dfc&ab_channel=Prometheus,https://www.youtube.com/watch?v=dQpGwnN3dfc&ab_channel=Prometheus,https://www.youtube.com/watch?v=dQpGwnN3dfc&ab_channel=Prometheus
WINDOW SHOPPING,2013,https://www.youtube.com/watch?v=MYBURgFgP7w,https://www.youtube.com/watch?v=MYBURgFgP7w,https://www.youtube.com/watch?v=MYBURgFgP7w
YOU CAN’T GET ANY CLOSE TO THE NEWS.,2013,https://www.adsoftheworld.com/campaign/cape-times-lowe-12-2012,https://www.adsoftheworld.com/campaign/cape-times-lowe-12-2012,https://www.adsoftheworld.com/campaign/cape-times-lowe-12-2012
"ADULT, ACTION, EPIC",2012,https://www.adsoftheworld.com/campaign/cine-las-americas-latinworks-05-2012,https://www.adsoftheworld.com/campaign/cine-las-americas-latinworks-05-2012,https://www.adsoftheworld.com/campaign/cine-las-americas-latinworks-05-2012
AM-PM BLONDE GIRL,2012,https://www.adsoftheworld.com/campaign/mcdonalds-ddb-12-2011,https://www.adsoftheworld.com/campaign/mcdonalds-ddb-12-2011,https://www.adsoftheworld.com/campaign/mcdonalds-ddb-12-2011
COMMANDER,2012,https://www.adsoftheworld.com/campaign/santher-talent-06-2012,https://www.adsoftheworld.com/campaign/santher-talent-06-2012,https://www.adsoftheworld.com/campaign/santher-talent-06-2012
"DULCINEA, MARIA ANTONIETA",2012,https://www.adsoftheworld.com/campaign/stabilo-yr-01-2012,https://www.adsoftheworld.com/campaign/stabilo-yr-01-2012,https://www.adsoftheworld.com/campaign/stabilo-yr-01-2012
LIVE EXPLOSIONS,2012,https://www.youtube.com/watch?v=BrAWljg9yZs,https://www.youtube.com/watch?v=BrAWljg9yZs,https://www.youtube.com/watch?v=BrAWljg9yZs
MINI MAPS,2012,https://clios.com/awards/winner/interactive/mini-maps-7334,https://clios.com/awards/winner/interactive/mini-maps-7334,https://clios.com/awards/winner/interactive/mini-maps-7334
MIS-MATSCH,2012,https://forsman.co/work/goteborgsoperan/mis-match,https://forsman.co/work/goteborgsoperan/mis-match,https://www.forsman.com/work/goteborgsoperan/mis-match
"MUD, ADVENTURES, BRAVERY",2012,https://www.adsoftheworld.com/campaign/omo-lowe-07-2012,https://www.adsoftheworld.com/campaign/omo-lowe-07-2012,https://www.adsoftheworld.com/campaign/omo-lowe-07-2012
NISSAN RUMBLE,2012,https://www.youtube.com/watch?v=tkqLVdi1Wj4&ab_channel=TBWAHelsinki,https://www.youtube.com/watch?v=tkqLVdi1Wj4&ab_channel=TBWAHelsinki,https://www.youtube.com/watch?v=tkqLVdi1Wj4&ab_channel=TBWAHelsinki
ONE LETTER IS ALL IT TAKES,2012,https://osocio.org/message/one-letter-is-all-it-takes/,https://osocio.org/message/one-letter-is-all-it-takes/,https://osocio.org/message/one-letter-is-all-it-takes/
ONLY FREE IS CHEAPER,2012,https://forsman.co/work/tele2/only-free-is-cheaper,https://forsman.co/work/tele2/only-free-is-cheaper,https://www.forsman.com/work/tele2/only-free-is-cheaper
PARKING TICKET,2012,https://www.youtube.com/watch?v=c5-i5DqbmdI&ab_channel=lifesforsharing,https://www.youtube.com/watch?v=c5-i5DqbmdI&ab_channel=lifesforsharing,https://www.youtube.com/watch?v=c5-i5DqbmdI&ab_channel=lifesforsharing
RECLAIM YOUR SPACE,2012,https://www.adsoftheworld.com/campaign/bajaj-leo-burnett-05-2012,https://www.adsoftheworld.com/campaign/bajaj-leo-burnett-05-2012,https://www.adsoftheworld.com/campaign/bajaj-leo-burnett-05-2012
"SNOW WHITE AND SHERLOCK HOLMES, HARRY POTTER AND TROY, LITTLE RED RIDING HOOD AND MOBY DICK",2012,https://www.adsoftheworld.com/campaign/colsubsidio-lowe-04-2012,https://www.adsoftheworld.com/campaign/colsubsidio-lowe-04-2012,https://www.adsoftheworld.com/campaign/colsubsidio-lowe-04-2012
SWEDISH NATIONAL PARKS,2012,https://happy.fb.se/project/sveriges-nationalparker/,https://happy.fb.se/project/sveriges-nationalparker/,http://happy.forsman.com/project/sveriges-nationalparker/
"TAP, FUSE BOX, FILING CABINET, CARBURETOR",2012,https://www.adsoftheworld.com/campaign/medecins-sans-frontieres-mc-saatchi-05-2012,https://www.adsoftheworld.com/campaign/medecins-sans-frontieres-mc-saatchi-05-2012,https://www.adsoftheworld.com/campaign/medecins-sans-frontieres-mc-saatchi-05-2012
TODAYS YOUTH FOR YESTERDAYS YOUTH,2012,https://www.youtube.com/watch?v=uczF1Q-MgWg,https://www.youtube.com/watch?v=uczF1Q-MgWg,https://www.youtube.com/watch?v=uczF1Q-MgWg
VW LOGO CAMPAIGN,2012,,https://www.adsoftheworld.com/campaign/volkswagen-ddb-06-2012_0,https://www.adsoftheworld.com/campaign/volkswagen-ddb-06-2012_0
WALK OF SHAME,2012,https://www.youtube.com/watch?v=qKVbQrUxBY8,https://www.youtube.com/watch?v=qKVbQrUxBY8,https://www.youtube.com/watch?v=qKVbQrUxBY8
"BABY, AIRCRAFT, ROAD CROSSING, PRISM",2011,https://www.adsoftheworld.com/campaign/rolling-stone-ogilvy-06-2010,https://www.adsoftheworld.com/campaign/rolling-stone-ogilvy-06-2010,https://www.adsoftheworld.com/campaign/rolling-stone-ogilvy-06-2010
"BLIND MAN, NERD, BODY BUILDER",2011,https://www.adsoftheworld.com/campaign/snickers-bbdo-07-2011,https://www.adsoftheworld.com/campaign/snickers-bbdo-07-2011,https://www.adsoftheworld.com/campaign/snickers-bbdo-07-2011
"BOYS, GIRLS",2011,https://www.adsoftheworld.com/campaign/tower-hamlets-bbdo-06-2011,https://www.adsoftheworld.com/campaign/tower-hamlets-bbdo-06-2011,https://www.adsoftheworld.com/campaign/tower-hamlets-bbdo-06-2011
"CAMP, UNIVERSITY, AIRPORT",2011,,https://www.adsoftheworld.com/campaign/odis-ogilvy-06-2011,https://www.adsoftheworld.com/campaign/odis-ogilvy-06-2011
"CAT, DOG, RABBIT",2011,https://www.adsoftheworld.com/campaign/bubbles-grey-06-2011,https://www.adsoftheworld.com/campaign/bubbles-grey-06-2011,https://www.adsoftheworld.com/campaign/bubbles-grey-06-2011
